000649840X_002542730X 0.777777777778
000649840X_0060938455 1.0
000649840X_0091867770 0.555555555556
000649840X_0099414821 0.555555555556
000649840X_0099747200 -0.100984868295
000649840X_0099771519 -1.0
000649840X_0140046569 0.777777777778
000649840X_0140276904 0.555555555556
000649840X_0140434186 0.777777777778
000649840X_0140440046 0.333333333333
000649840X_0140620168 -0.555555555556
000649840X_0140620222 1.0
000649840X_0141007338 1.0
000649840X_0330262130 0.555555555556
000649840X_0330267388 0.555555555556
000649840X_0330332775 -0.945945945946
000649840X_0330367358 0.777777777778
000649840X_0330375253 0.555555555556
000649840X_0380813815 1.0
000649840X_0380977788 0.555555555556
000649840X_0385507593 0.777777777778
000649840X_0446673544 1.0
000649840X_0552137030 1.0
000649840X_0552143774 1.0
000649840X_0552996009 0.333333333333
000649840X_0552999954 1.0
000649840X_0575400951 1.0
000649840X_0671027360 0.777777777778
000649840X_067697175X 1.0
000649840X_0684833395 0.555555555556
000649840X_0743222229 0.777777777778
000649840X_0743418174 0.777777777778
000649840X_0749313528 1.0
000649840X_0749395990 0.555555555556
000649840X_0749396067 0.555555555556
000649840X_1573229725 0.555555555556
000649840X_185326086X 1.0
0007110928_0099771519 1.0
0007110928_0140620664 0.333333333333
0007110928_0330375253 1.0
0007110928_0349111863 -0.555555555556
0007110928_0385504209 1.0
0007110928_0440220602 1.0
0007110928_0451167317 1.0
0007110928_0451169522 1.0
0007110928_0451172817 0.777777777778
0007110928_0553296981 1.0
002542730X_0028604199 -0.97217425792
002542730X_0060392452 0.555555555556
002542730X_0060934417 0.777777777778
002542730X_0061092177 0.111111111111
002542730X_0099279274 0.777777777778
002542730X_0099747200 0.523677963784
002542730X_0140046569 1.0
002542730X_0140154078 0.111111111111
002542730X_0140298479 0.777777777778
002542730X_0140434186 1.0
002542730X_0140620869 0.777777777778
002542730X_0142001430 1.0
002542730X_0312195516 1.0
002542730X_0316666343 0.777777777778
002542730X_0330332775 0.777777777778
002542730X_0380789019 0.333333333333
002542730X_0380789035 0.333333333333
002542730X_0380814021 0.777777777778
002542730X_0380977788 -0.182592193843
002542730X_0385504209 0.555555555556
002542730X_0385722206 0.777777777778
002542730X_0451524934 0.777777777778
002542730X_0452280621 1.0
002542730X_0452282152 1.0
002542730X_0552124753 0.111111111111
002542730X_0552128481 0.333333333333
002542730X_0552131067 1.0
002542730X_0552131075 0.111111111111
002542730X_0552134635 0.333333333333
002542730X_0552134643 0.111111111111
002542730X_0552137030 0.777777777778
002542730X_0552140287 0.111111111111
002542730X_0552140295 0.333333333333
002542730X_0552142352 0.333333333333
002542730X_0552142379 0.111111111111
002542730X_0553213695 0.555555555556
002542730X_0671027360 0.555555555556
002542730X_0671742515 0.111111111111
002542730X_080411109X 1.0
002542730X_0811214982 -0.182592193843
002542730X_1573229326 0.777777777778
002542730X_185326086X 0.777777777778
002542730X_9726106141 0.777777777778
002542730X_9727722458 -0.981313749677
0028604199_0060934417 0.555555555556
0028604199_0060958022 0.777777777778
0028604199_0099414821 1.0
0028604199_0099747200 1.0
0028604199_0140046569 0.777777777778
0028604199_0140298479 1.0
0028604199_0140620184 0.555555555556
0028604199_0140620222 0.777777777778
0028604199_0140620427 0.555555555556
0028604199_0140620664 0.555555555556
0028604199_0140620753 0.555555555556
0028604199_0140620869 0.555555555556
0028604199_0142001430 0.777777777778
0028604199_0312195516 0.777777777778
0028604199_0312305060 1.0
0028604199_0316666343 0.555555555556
0028604199_0345339681 0.777777777778
0028604199_0345370775 -0.256229919481
0028604199_0380718340 0.777777777778
0028604199_0380814021 1.0
0028604199_0380977788 0.407832100404
0028604199_0385335881 1.0
0028604199_0385722206 0.555555555556
0028604199_0425152251 0.777777777778
0028604199_0439064864 0.777777777778
0028604199_0439136350 0.777777777778
0028604199_0439139600 0.98620149676
0028604199_0440206154 0.777777777778
0028604199_0440234743 0.555555555556
0028604199_0441172717 0.555555555556
0028604199_0446604801 0.555555555556
0028604199_0446673544 1.0
0028604199_0451167317 0.555555555556
0028604199_0451167716 1.0
0028604199_0451176464 1.0
0028604199_0451524934 0.111111111111
0028604199_0452280621 0.777777777778
0028604199_0452282152 0.777777777778
0028604199_0552131067 0.777777777778
0028604199_0552137030 -0.999532115136
0028604199_0552998486 0.777777777778
0028604199_0553213695 0.777777777778
0028604199_0553573403 0.555555555556
0028604199_0590353403 0.777777777778
0028604199_067088300X 0.333333333333
0028604199_0671011367 0.777777777778
0028604199_0743418174 1.0
0028604199_0749313528 0.555555555556
0028604199_080411109X 0.777777777778
0028604199_0811214982 0.407832100404
0028604199_1573229326 1.0
0028604199_9726106141 1.0
0028604199_9727722458 0.908933174677
0060392452_0060929871 0.777777777778
0060392452_0060955775 0.777777777778
0060392452_0060977493 1.0
0060392452_0061092177 0.555555555556
0060392452_0099279274 0.777777777778
0060392452_0140131558 0.555555555556
0060392452_0140298479 1.0
0060392452_0312195516 0.555555555556
0060392452_0312291639 0.555555555556
0060392452_0316769487 -0.998578283681
0060392452_0380718340 0.777777777778
0060392452_0380789019 0.777777777778
0060392452_0380789035 -0.326008844576
0060392452_0380814021 0.777777777778
