0060928336_014038572X 0.777777777778
0060928336_0345370775 0.333333333333
0060928336_0345413350 0.777777777778
0060928336_0439064872 0.111111111111
0060928336_0439136369 -0.333333333333
0060928336_0440211727 0.777777777778
0060928336_0440226430 0.777777777778
0060928336_0446672211 0.777777777778
0060928336_0451191137 0.777777777778
0060928336_0671021001 0.777777777778
0060928336_1558746161 0.777777777778
0060928336_1558747346 -0.111111111111
0060929871_0060938455 0.555555555556
0060929871_0064472272 0.777777777778
0060929871_0152001018 0.333333333333
0060929871_0345313860 0.555555555556
0060929871_0345337662 0.777777777778
0060929871_0345342968 -0.994911717657
0060929871_0380732238 0.777777777778
0060929871_0393312836 0.777777777778
0060929871_0399501487 0.906333019626
0060929871_0446310786 0.777777777778
0060929871_0446608955 0.777777777778
0060929871_0451524934 0.134237084024
0060929871_0451526341 0.555555555556
0060929871_067102423X 1.0
0060929871_0671041789 -0.955136383279
0060929871_0671042858 0.777777777778
0060929871_0802132758 0.555555555556
0060929871_0804106304 1.0
0060930187_0064472272 1.0
0060930187_0064472795 1.0
0060930187_0152001018 1.0
0060930187_0316666343 0.555555555556
0060930187_0345370775 1.0
0060930187_0380012863 0.777777777778
0060930187_0380814021 1.0
0060930187_0385504209 0.333333333333
0060930187_0385729332 0.555555555556
0060930187_0385729340 1.0
0060930187_0393312836 1.0
0060930187_0440400759 0.777777777778
0060930187_0440439884 1.0
0060930187_0446310786 1.0
0060930187_0446605239 1.0
0060930187_0446608955 1.0
0060930187_0451191137 0.777777777778
0060930187_0451526341 1.0
0060930187_0515136530 1.0
0060930187_0553280414 1.0
0060930187_0553296981 0.333333333333
0060930187_0671027344 -0.964763821238
0060930187_067976402X 0.777777777778
0060930187_0684801523 -0.333333333333
0060930187_0689817851 0.333333333333
0060930187_1558744630 1.0
0060938455_0152001018 0.777777777778
0060938455_0345413350 0.777777777778
0060938455_0345413369 0.777777777778
0060938455_0440219078 1.0
0060938455_0440439884 0.555555555556
0060938455_0440998050 1.0
0060938455_0451524934 0.777777777778
0060938455_0671041789 0.777777777778
0060938455_0679781587 0.777777777778
006101351X_0316769487 0.111111111111
006101351X_0345353145 -0.807030325658
006101351X_0345370775 0.555555555556
006101351X_0385484518 -0.111111111111
006101351X_0439064872 1.0
006101351X_0439136369 0.555555555556
006101351X_0440211727 0.111111111111
006101351X_0440219078 1.0
006101351X_0446605239 -0.219512195122
006101351X_0451526341 1.0
006101351X_0553280414 0.111111111111
006101351X_0553296981 0.555555555556
006101351X_059035342X -0.691905363236
006101351X_067102423X 1.0
0064405176_0064472795 1.0
0064405176_014131088X 0.777777777778
0064405176_0142001740 0.555555555556
0064405176_0152001018 0.333333333333
0064405176_0316666343 0.777777777778
0064405176_0316769487 0.86803087887
0064405176_0380002930 0.555555555556
0064405176_0380732238 1.0
0064405176_0380814021 0.777777777778
0064405176_038532720X 0.555555555556
0064405176_0385729332 0.777777777778
0064405176_0385729340 0.649049394721
0064405176_0385730586 0.555555555556
0064405176_0439064864 0.777777777778
0064405176_0439136350 0.777777777778
0064405176_0439139597 0.777777777778
0064405176_043935806X 0.777777777778
0064405176_0440219078 0.777777777778
0064405176_0440220653 0.555555555556
0064405176_0440229499 1.0
0064405176_0440401585 0.111111111111
0064405176_0440407524 0.777777777778
0064405176_0440498058 -0.732312084236
0064405176_0440940001 0.777777777778
0064405176_0441005489 0.777777777778
0064405176_0446310786 0.777777777778
0064405176_0446608955 0.777777777778
0064405176_0446672211 0.555555555556
0064405176_0553274295 0.111111111111
0064405176_0590353403 0.777777777778
0064405176_067102423X 0.777777777778
0064405176_0679886370 0.555555555556
0064405176_0802132758 0.555555555556
0064405176_0812550706 0.777777777778
0064405176_1558744630 0.777777777778
0064407055_0385730586 -0.994016222007
0064407055_0440220653 0.555555555556
0064407055_0440498058 0.555555555556
0064407055_0440998050 0.777777777778
